InsuranceRecordID,ProviderID,LocationID,ProviderInsuranceID,ProviderInsuranceName,ProviderPlanID,ProviderPlanName,ProviderNetworkType,ProviderPlanStartDate,ProviderPlanEndDate,ProviderContractStatus
b66bf582-c248-4a42-8c43-a28081055912,f4c2883a-a780-4540-9081-bb613d5f3016,7fcb0e7a-4e0a-4a34-9086-db5f390b7f86,3502d6d2-10d5-4260-b4a9-6f07878d1583,Cigna,7847197d-b48b-411a-9079-24726f7bf2de,"{""ADVANTAGE EPO"",""ADVANTAGE EPO HSA NJPA"",""DIRECT ACCESS""}",Out of Network,2025-02-28,2025-05-14,Terminated
42e7c0bd-9ee3-41a6-8348-fefc0a75d47a,f1a69259-1d65-4c0c-ae58-9422a6091ae7,21b18c1f-3c74-49ae-bda8-c32ffde8ca98,17bda2ba-aae9-4159-b19a-73b48f9a74bd,United Healthcare,b4627fb5-fdcd-48b9-9d8a-3ecd16b7c883,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",In Network,2024-01-19,2025-01-11,Terminated
c5d647c3-5b82-4b84-9fbc-a2a7be6d9436,d36a0892-ba61-40d3-a3cf-912ecb58ed55,a2e8b4f0-eda7-4cca-9b45-692490fc4b69,80390092-3807-4c79-b77b-a677afa48132,Aetna,274b3734-ac01-40df-93a6-31f31fa93f99,"{""CWA UNITY DIRECT""}",In Network,2023-08-25,2024-08-04,Pending
3fa3227f-a95d-466a-b92a-4c3aeaa544f4,0198128f-da8c-4281-a7b9-a722de37368d,0d4a6f4e-d792-446e-a156-bba05ab1dbce,a58ee9d4-72b2-4f10-a0ea-ebc293a10b95,Aetna,890c8e1d-66d6-47f8-af0d-28be77c58d7f,"{""ADVANTAGE EPO NJPA"",""CWA UNITY DIRECT""}",In Network,2022-08-30,2022-11-08,Pending
fbb160d2-0466-4b17-aa16-8b75abf7ac8f,b5e0b7d5-751f-48f8-9d44-ab68d80a338b,9d8b0340-5cc8-4c2c-9dfd-a0de16ca0864,896db23e-7f98-4a59-98f3-f78b83f97659,Kaiser Permanente,94be1b6b-e225-445d-9c1f-f5ad321f9fce,"{""CWA UNITY DIRECT""}",Out of Network,2024-01-01,2024-04-24,Active
45a49dea-a85d-41b3-a661-3772afb3bb0c,d03275de-9296-442e-8b34-34d3bb5ddc7d,792b0782-ae6a-4e32-9b14-30089fd3491b,3dbe3817-7a28-4656-9649-ce4d618ae4c2,Humana,1e02fd86-c620-4333-aa27-d3f01f3a4660,"{""ADVANTAGE EPO HSA NJPA"",""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-06-04,2025-06-17,Active
541e4af8-923c-413c-9e6d-9dc0cafc5285,2a25c33b-675b-43f1-a48c-6362037563fd,776f59f0-c045-4e47-b237-fcba42a3659f,c05dad13-dd89-4e48-805e-f99ed37e6bcc,Kaiser Permanente,ebd336bd-b034-4e1c-a594-cf4be45ce3a4,"{""ADVANTAGE EPO NJPA"",""EPO/EPO PLUS""}",Out of Network,2024-12-25,2025-01-01,Pending
07b20689-87db-449d-bfd4-ea75acc0731a,364ead85-392c-4378-94d9-c1f1964b4aff,7642cba3-b531-432b-bec3-3ceb640656b0,2e3e2905-d190-45d5-84e0-bfd6bc60ad6e,Cigna,1cc0b021-79e8-44e3-9393-8b005c06dbd8,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJPA""}",In Network,2023-07-15,2025-01-23,Pending
0fd914b7-3792-4882-af49-5a262a7f4baa,3de6cced-f8b0-45ac-b037-9260238186c0,764e6ec7-e470-47e3-9c11-04091b257632,fdc3d70a-5c9e-47bd-a919-199096a0c505,Kaiser Permanente,05ba668a-471c-4bd3-8b29-69418949d57a,"{""EPO/EPO PLUS""}",Out of Network,2022-10-07,2023-07-24,Terminated
46ea902c-4ea8-419e-aa98-df6a2ed4b8c7,e30a1cf7-f0ca-44a5-bb4b-ef60a3a87d6d,be0b435b-1835-4ccd-aa18-a7957ec739cf,bf1397ec-6e56-48c0-8aa1-9921f6dcc0a6,United Healthcare,c28fe40f-d7b5-4e2b-b014-58eddafa9f8d,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",Out of Network,2024-06-05,2024-11-08,Pending
e1ec1377-3dc5-4b72-a0a2-ccabb318312f,dc07e21c-7de9-4473-b863-0e76bdb4aad3,fcd48c70-9248-4de2-b19d-b6f8d94d3706,cb0f039d-f3c8-4af1-8610-2eaaa1330fa0,Kaiser Permanente,c355b805-8096-4be2-8f9a-c74229dd39a5,"{""ADVANTAGE EPO HSA NJPA""}",Out of Network,2025-05-31,2025-06-22,Terminated
03e9a968-f250-4c66-bd5f-e7dd1c50a8d4,63c1158c-6dd8-43b6-afa3-eeca8312126f,4e3a4ab0-b1ae-4c71-8096-0c23a80d69a3,4354448e-4c27-4072-abae-246948a67813,Kaiser Permanente,d3e0edcc-6f1c-4d83-a778-774f3754a03b,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO HSA NJPA""}",In Network,2022-07-11,2025-06-04,Terminated
f6807f20-312d-4340-9f3d-91b9a3b1773a,78d36cbe-4fd6-4af6-911d-a62ff72dfdad,d94f3de4-2430-4ee3-81f8-3b0988159322,dfbabc84-cc64-47ba-a361-901a020c7d03,Aetna,2245abb6-f6d7-4f6f-9358-1656dbc86755,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO HSA NJPA"",""CWA UNITY DIRECT""}",Out of Network,2023-04-07,2025-03-29,Terminated
b4cb14e1-6526-4308-b38a-0287c8476535,905ea4e8-7d2b-49b9-8d76-2be6b9cf710e,a43285f5-c2ef-4d99-9b81-25fe7da63139,111fdaa8-906f-4e49-ab05-1c4c926746fe,Aetna,9ea24ff6-5dff-4f16-aa8e-25d2415184c7,"{""CWA UNITY DIRECT""}",Out of Network,2022-10-27,2025-03-22,Pending
a1053923-1350-44c5-9af7-ce93beac22c9,0e646161-1d19-4b8b-bbdd-dbc4af838eca,8c12465f-8ca6-462c-8cde-30ad1e704cc5,90f1fd69-b99c-4917-8f20-04d44fe2170f,Aetna,bf200b25-2b98-49f5-b122-5fef5046c254,"{""ADVANTAGE EPO NJPA""}",Out of Network,2023-04-19,2025-02-22,Active
a9df2c07-d267-4ccd-8ae4-451a22fd64a2,b4441ba7-e9ea-4e4b-9ed1-d62f172bb394,220b8e10-54e1-4cd7-be74-ad6599d7d0df,d8785be3-9374-4be5-892f-3c7c1960dea7,United Healthcare,07929e3d-8969-4d13-805b-a07cd58a94f4,"{""ADVANTAGE EPO""}",In Network,2024-11-20,2025-02-14,Active
67edfe91-db93-4704-99aa-d524ddbd8aa1,211885d8-efbf-47dd-8da8-b682ee071ad3,a16f3d8d-f302-4d68-beb4-40ee69e0029d,b105f826-ce27-4b39-a14a-4307ba997bf7,Aetna,9d22c93c-6d70-4c8f-97b4-c332cd8a5917,"{""DIRECT ACCESS""}",In Network,2024-03-07,2024-05-26,Active
244a9270-8058-4a9c-b08a-251f347d4885,03b397ee-fd91-43b9-8d18-6695a04b1613,7c18c89a-a3f6-4cf4-bf84-b44e1a398711,f7b30bf3-9bd7-40b8-95de-dbdd95858751,Humana,c62429f0-2277-45fc-9dcf-b744de5f3493,"{""ADVANTAGE EPO NJ""}",Out of Network,2023-01-21,2023-10-22,Active
19b8d186-4a01-451a-abcf-af9add5728d7,908f31ad-4c5b-4dfb-9fef-f6a0f910eed6,2a168efa-e582-4e4b-a996-a53bb093f11b,22b28004-c7a1-484b-a93f-d7a92ccb8814,Aetna,cdae5428-8515-4204-8c24-31d2bac9bacf,"{""ADVANTAGE EPO""}",Out of Network,2024-07-25,2024-08-23,Active
3174cc42-0d03-45a3-a62b-654a8bcb07a0,9e4747eb-f566-4438-a7b3-670421d7b6d5,ef8d52a5-6390-49aa-8e74-aa479484ee45,ac86ed5d-42e9-4468-89a5-c0fc82a46b46,Cigna,a1ff5263-f1fe-465c-a6ff-d5e55f5e7e89,"{""ADVANTAGE EPO"",""CWA UNITY DIRECT""}",In Network,2023-11-05,2025-06-03,Pending
0f6de9fe-5d8f-4ff7-bbca-42461cc7934c,ac657077-fc1d-4a72-b8d5-8d79549263f3,58b14eaa-b10b-4190-827b-ed1e55069c99,555849f1-5ca5-470d-9511-5dcf000c71fd,Kaiser Permanente,cac71169-2036-4904-a536-684f6acc1faf,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO""}",Out of Network,2023-11-02,2024-11-10,Active
ba2ec1dc-99d8-4c5d-a44f-b02119546ab8,dbb54508-b49b-48cd-8906-cb874f6b89d3,20d8466e-6928-4dbf-879d-2ea869e0204a,7eb8fa5e-5d80-482b-bed4-230ac802e5c4,Cigna,337decd3-d956-43d7-bf6c-73cd513c8285,"{""ADVANTAGE EPO"",""EPO/EPO PLUS""}",In Network,2024-05-24,2025-06-02,Active
dfb93071-6b5e-439d-8978-166430cd67ab,ae064b1b-ad19-45a8-81c3-6219ed180155,603d0df3-fefe-464c-90d8-2f12c1b09ea0,b68ed4e5-fd93-4452-a114-a5893f2f2433,United Healthcare,10b3625a-1428-4f41-9c96-1f4bc33bdf17,"{""ADVANTAGE EPO NJPA"",""EPO WITH BLUEHPN"",""ADVANTAGE EPO""}",Out of Network,2024-11-19,2025-05-15,Pending
9ade968a-9e52-42f6-8884-bba445860209,88291d97-d60a-4df3-9209-97dad08b3602,2aa7ad8f-1a36-40e7-9ecc-09c8267bccbf,18e9ac1e-de49-4c02-ac12-c8c8106dd0dd,Blue Cross,ac1cdf0b-a5c9-480d-98fc-872df7e6bb3f,"{""ADVANTAGE EPO NJ"",""EPO WITH BLUEHPN""}",In Network,2022-08-08,2024-10-10,Pending
d81bf5b8-e3e3-423d-9204-1ff4f522367a,88d14c74-d30c-4ef3-a625-23c9b3642dca,6a364096-23d8-4033-8f26-4684e37298fc,3119e688-5dba-42de-9983-0e6abcc02535,Humana,e4a77f89-34fb-4375-bda0-933e207ef45a,"{""ADVANTAGE EPO""}",In Network,2023-07-09,2024-05-27,Active
241d06d6-acd3-44b7-9ffa-c6966dff9a0e,25f55abe-a3b8-487c-b7cc-fbd5eb4c687d,6b7024a5-c72e-4f1d-9cff-782f17d24cef,2e911254-c345-433f-8902-b1a1b97ba1a4,Cigna,3b989ac4-d649-4382-80eb-416eb20dcc6f,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJPA""}",Out of Network,2022-11-13,2024-09-20,Pending
7dfcdc6b-fa59-44c3-9932-d984c299e52e,75c540a0-fce9-48ec-b643-8e2559f41856,9e1eb637-4611-4c37-8ff7-7c7db2e665d2,803958eb-1aa1-4292-881e-08c4a017ccde,Humana,71c22281-cf4c-45d3-8b5a-4371a749f833,"{""DIRECT ACCESS"",""ADVANTAGE EPO NJ""}",Out of Network,2024-12-06,2025-01-10,Active
0693e112-788e-4fe0-8822-353c70312c9b,aeb5a877-8528-45f7-9bac-5fdf946c5287,de1c7b38-a097-456c-bce1-d89ab4c2bccf,22b11bca-1e2e-4245-a6fa-9b5b5afba3a8,Kaiser Permanente,e2df35ac-e0ab-431b-9875-ded184b86a84,"{""ADVANTAGE EPO NJ"",""EPO WITH BLUEHPN""}",In Network,2022-09-08,2022-10-14,Active
f410d23f-f9ca-4e5c-9271-3d65b6531023,36e2ba78-7315-44d8-ad08-1d8bd07c2651,5f138333-255e-48df-8ab4-7fd873f11aaf,458658e8-10fa-49fd-9511-649124294fd5,Kaiser Permanente,52457c0a-a6d3-46b1-93aa-e42e398550d5,"{""EPO WITH BLUEHPN""}",Out of Network,2023-02-23,2025-06-11,Active
74beec0f-57d9-4bf7-aca1-f4314616a157,a765f1c7-685a-4e39-855f-4d8d54f15743,dfeb2a50-c66f-48b1-ba88-830cfa161db3,ba2729b0-92a7-41e8-b4af-c641474e6174,Blue Cross,e3908412-617b-4f20-b2fe-6124213f3d63,"{""EPO WITH BLUEHPN""}",In Network,2025-06-29,2025-06-30,Pending
1f92d2d0-3fb3-4412-9bf2-d331ecbc2458,00915b1b-872e-4c84-ab53-c9c8b55e56fc,965bed60-db0b-4770-84f6-4ed4d19937e4,152e14ec-7041-4988-8cdc-1441d4dc137a,Aetna,2c5f6f35-ddf5-4efa-8066-93115f3e369e,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJPA""}",Out of Network,2022-11-30,2024-04-09,Pending
2124661a-67d5-4c4d-a3e4-486ac764eccd,8add2a87-3e58-403d-bc79-5d420706eae3,fad07baf-6bf1-4a05-86f2-3d855f57a5f3,1c3586eb-1109-4b7c-9477-4c58e3b77553,Aetna,58081181-70a3-41d2-a6e6-0c4b310e4829,"{""ADVANTAGE EPO WITH BLUEHPN"",""CWA UNITY DIRECT"",""DIRECT ACCESS""}",In Network,2024-11-10,2025-01-20,Active
e3566537-dd54-48fd-bcfb-1fa24ab92eff,a787b00a-b16e-47c4-b230-021c14a8798d,8a206486-8ae2-418b-8131-c4162ba47481,05c9186e-c9b8-4638-9dc0-7cb0722613ee,Kaiser Permanente,268e0f1c-88e1-4671-90f3-998a8a063210,"{""ADVANTAGE EPO WITH BLUEHPN"",""EPO WITH BLUEHPN""}",In Network,2023-12-22,2024-05-16,Terminated
d5431f60-e415-4930-939c-1da269c3144f,06c47b90-9199-4c12-b950-42378d999569,6986c0c9-9843-4b4f-9e38-8f84f9e48ac9,450e6952-454c-44e9-b9d4-f1ce142472d5,Blue Cross,aae41134-b94e-4e04-ae53-db3b1f9c3d2d,"{""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-10-19,2025-05-20,Terminated
3756254d-b1b8-40d0-ab37-df96811e58ab,f735cde1-2274-4383-ae07-1d3f14e2688f,908bbde4-f48b-4b18-b1c2-e036e3a84068,6842b091-f306-4901-908d-35aab79ebd4f,Aetna,36ac1de1-6a9e-47b4-89c3-66addaf3a6d2,"{""CWA UNITY DIRECT""}",Out of Network,2023-11-27,2025-01-03,Active
2e7afe95-260f-46b2-88a8-856d7e891d37,843176e2-d4fd-4b38-8421-347ab2aad1eb,6b7acceb-f8f8-45a3-a556-5ce3369e33d9,2faed7e6-eaee-4891-bfe4-498d031a1dc2,Kaiser Permanente,57c554b1-6be4-4dcf-93ce-e0273b18c8db,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJ""}",Out of Network,2024-09-10,2024-11-09,Terminated
c6b23eaa-f32e-4e23-8024-77493c99dff1,e31ce2ff-0f5d-4867-90b6-31a8da28a520,fe805553-8d21-46a4-84a7-c58b9ef81f1f,abbc857b-53f4-400c-9831-0c96d9d4e6b3,Humana,51c76082-05c2-4d2d-8521-b0f3446f5a4b,"{""EPO/EPO PLUS"",""DIRECT ACCESS"",""EPO WITH BLUEHPN""}",Out of Network,2023-12-28,2024-07-15,Terminated
ff072d84-e096-4f00-bc69-6f1d6c4d193d,f73834b4-df51-4ba9-933c-a82e30697b6a,aabb1c33-d9f9-4829-85fd-de9293d7d743,42e54935-1c4c-4793-93cf-de3e19cd4e79,Blue Cross,80ea919f-9501-4c75-a2fd-7c69f25d8edf,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO WITH BLUEHPN"",""EPO WITH BLUEHPN""}",Out of Network,2024-01-09,2024-07-28,Pending
bdcd9eda-e190-4c89-a5a6-d928dbf5c311,d7123480-1a5f-4044-83d8-dc238444c0d5,ee8237c1-8428-4bae-b690-c2d6223deee1,0463882e-f39d-4dbb-93aa-657b9ee98766,Kaiser Permanente,bf746e64-94ed-4ef4-a399-0a37dc220630,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJ"",""EPO/EPO PLUS""}",Out of Network,2024-10-28,2024-12-29,Pending
a4ea3694-a51e-422a-a383-0c99e377aa2d,80e91034-db71-4e54-89c5-864d5ba77248,ed74219b-85ae-40c7-9ea3-1bbda875b397,95f10e9c-b453-4947-884e-28e02bcfd877,United Healthcare,a5c170e0-02bc-439e-8b47-46d77a2c331e,"{""ADVANTAGE EPO NJ""}",In Network,2022-10-15,2023-02-12,Pending
ae5fa5e5-4da9-4c86-a2da-6450de3960c9,21fd72a2-b3be-4cb6-af70-441a4364674a,527ad230-20fe-4d79-9751-4b5ab4ea681c,6645a154-982b-41da-9898-2e08a185aea2,Cigna,e82dd019-1200-4f52-ac05-fbfb13f0393b,"{""ADVANTAGE EPO""}",In Network,2024-01-11,2025-05-28,Terminated
ae2a0aaf-e5d2-437c-b2b8-e6b3248caf82,e4ccc1b3-e26f-4e22-9724-fb8bb96701d3,082c6f6f-3dd0-4c02-8566-74dc13ddb64d,5c64430d-11ba-4575-b041-5c6894104fff,Blue Cross,9c3c5ac3-547d-44f1-b3ac-55253c801d2a,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJ"",""ADVANTAGE EPO NJPA""}",Out of Network,2022-08-07,2022-08-08,Terminated
244ea99e-6849-4ad9-b39f-32dcccff0e34,25dee17c-4b69-418f-bc34-5482ca9b46bd,d4e45d0e-99ed-4e06-a7ab-5d8fe7db9d0a,d2f0f436-7ec4-4ba9-a84b-bf40629d5180,Kaiser Permanente,afff967a-e74c-431d-8da5-2808f4536544,"{""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2023-07-31,2025-02-27,Active
8beb1539-9894-4479-a832-f0b6e4179396,611928a6-5139-491f-8b98-2d200dea7d5f,18a0b746-4f46-4c00-89c2-559295429f9d,77db5d5a-31ed-477d-837e-f18ef0fe4a1a,Aetna,1d808de2-1b93-4cab-9728-56ed04ffbe9d,"{""ADVANTAGE EPO WITH BLUEHPN"",""EPO/EPO PLUS"",""EPO WITH BLUEHPN""}",In Network,2022-11-04,2024-01-22,Active
4feee709-0d09-457a-978c-eb946d77dd87,240b60eb-fe11-42ca-8859-8e4ae61bc19f,37b1fb0f-b818-4063-8c78-eee4a36e80f4,e50d98cf-f5b6-42a0-a7c9-b2937391610e,Aetna,8f29dd7b-bfa7-4123-92d0-ef5528e8637e,"{""DIRECT ACCESS""}",Out of Network,2025-02-26,2025-05-28,Pending
04b7b614-e3fb-4089-8258-95f941e1a89c,40fcb372-25a2-4ecd-9197-bd6392e8239a,03c411a1-738e-4015-971f-e8d80ffed004,c6307e80-09cb-4399-a654-5ff42e5c2a9a,Blue Cross,e0ccb71e-7cac-40ed-9dc7-5337231f8bdf,"{""ADVANTAGE EPO"",""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2022-10-21,2023-04-16,Pending
77fce681-60ae-47be-b4f5-0b1e2d7102ba,44ffc001-6b36-4342-bcd9-3901dd84f015,5fa5f983-0ddc-4102-8e16-5973584a106d,ea60779d-e3d7-4641-8cb2-e23e68c07b2a,Aetna,eec7e255-2ff3-4bb6-869c-1fab7a29b267,"{""EPO/EPO PLUS""}",Out of Network,2022-10-07,2024-05-23,Pending
2d0dc462-1ae2-4bc3-b0e2-7209037d9392,36dc0e13-c3f8-4e8d-97a9-79efcce081d2,8aa9be77-7ba6-4e3b-8b6f-da5f8c22fb61,c05524a7-b767-4fbc-9871-b7beedc160eb,Kaiser Permanente,2ebef935-0a04-4a5f-b2d2-8d5d3c0474e4,"{""EPO WITH BLUEHPN"",""EPO/EPO PLUS"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2024-11-11,2024-12-03,Terminated
d9ec13e5-9ffc-4ae1-9e74-14489bc424d4,272963c7-7a2d-4141-8558-44e6b765f551,c92211e1-b20d-4bae-9e41-174c8fea23fc,9e1c7cc6-4c8a-4a56-b717-094bdd1d37b4,Blue Cross,c427f8a0-6eaa-40fb-8f7a-be65be514c47,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",In Network,2023-06-23,2024-02-14,Active
eb18c508-cb8a-4437-9152-99446ea3cf3c,801dd376-1570-4a06-bf1d-1d24f51db861,5bbbd603-1044-40f4-a7c9-48d809927498,e59d8268-6168-46cd-8c7b-d5f1a45207c3,Kaiser Permanente,f07a05e2-438a-490d-a708-910a30b8e04f,"{""ADVANTAGE EPO NJPA"",""CWA UNITY DIRECT"",""ADVANTAGE EPO NJ""}",Out of Network,2023-11-20,2025-03-05,Terminated
5fca88e6-26b7-451f-80d8-cc23fc446102,a6c97243-831c-403a-b7c3-23dcad6d01e8,2c64e39a-a36f-4a6c-9b75-81ca712679d9,6f81b5fa-f045-40f6-b039-d4f4e7a58133,Cigna,08ae4554-c751-4e89-b35b-de16071462d7,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO NJ""}",Out of Network,2023-03-25,2023-09-23,Pending
2c263b09-3e0d-4dd1-ad55-48d339d9ae6f,d5b8d7a4-c30d-4eef-81ae-a7eede4b5b03,7a79ca6e-c438-4b05-a47e-c2d8ac23f8f1,dfc03247-b478-4ecc-8f15-51819f1c15e8,Aetna,196d9c55-7b8d-4edb-a159-bd106b12fe4d,"{""ADVANTAGE EPO NJ"",""DIRECT ACCESS""}",In Network,2023-10-16,2024-07-02,Terminated
0b7ded45-e741-4009-b5ec-01d2c9414bd1,b2982ef5-ec94-40cf-8fbf-9a6226ed52a9,c2d773ed-023b-4bb4-9cd9-e371bdb1cb53,e3703fc5-5062-4801-8850-9a7c56181da6,Blue Cross,1199919a-69cc-477f-932e-28bc4dca37a5,"{""ADVANTAGE EPO NJ"",""EPO WITH BLUEHPN""}",In Network,2023-09-04,2024-06-05,Active
de1a38a9-df52-41a5-bdbf-6abee08bf3c5,88e92ebe-6a45-4719-89c1-a6d2403a2e1d,23efeabd-b777-4692-9d8c-9c4885db4bca,50251298-bc01-40ae-90ef-dbe81af71539,Aetna,a6f8ac13-bf6f-498a-b9f8-37afb15558dc,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO WITH BLUEHPN"",""CWA UNITY DIRECT""}",In Network,2025-01-31,2025-03-14,Terminated
204270b3-6c79-4102-87e6-0e66a3a19dc5,b6ae4878-57b3-46e4-be81-dee272e298f9,1ad21e35-35d6-4414-941b-d21b90789445,fb8d2907-543b-45d9-ab9e-f4f1770121b4,Blue Cross,6aa265e4-612f-4c9e-b9a7-19ccb936e392,"{""DIRECT ACCESS""}",In Network,2024-09-25,2025-07-01,Active
c2daa1f3-d02e-4789-832c-5811b20e1b36,6d929496-1ca2-48b1-a21b-2c559d8c30c2,5714ef63-97dd-4361-99e9-fed452f644f1,961f4887-aa28-4763-984d-00d6ad30976e,Cigna,8e982110-bee3-434f-9e1e-743d55f7aab8,"{""ADVANTAGE EPO"",""EPO/EPO PLUS""}",In Network,2023-01-31,2024-09-15,Active
b21aa95b-3f7b-418c-a0ec-c1d15df0fc72,9a36fc1d-f583-4ead-97fc-62fd0c5f0a12,ea2f10d3-3cf0-4c43-b2d7-b0ccc19a32c5,0a437b51-9069-4771-9f00-f1159bee9679,Humana,f2674049-4a55-4aae-bbdc-b36f208b7fd5,"{""CWA UNITY DIRECT""}",In Network,2025-05-09,2025-06-26,Pending
a7d451b7-dfc7-4cb6-8c61-7ae066f57bb4,092dd92b-f690-425b-8df4-bf06c4af94a6,141a33cf-8f8b-424b-bbe4-894c966e05c8,cd62998d-7273-4cf5-9439-31ea10e0987a,Humana,ba694300-6a83-447d-91b2-fee6ccb689f6,"{""EPO/EPO PLUS"",""DIRECT ACCESS""}",In Network,2024-04-24,2024-09-02,Terminated
dc62ddd8-fb91-4277-8e1d-4bb2d1682981,8fbb3e3f-7e04-42ff-adf2-5e3a2ae4ab97,03ac97e0-ad4b-4311-9719-76317cb4ee25,a615f148-34cc-476a-bd59-396c265bec0e,Aetna,a5502b19-3096-4b3c-8afe-8f0eb35f6d95,"{""EPO WITH BLUEHPN""}",Out of Network,2025-02-11,2025-03-02,Terminated
05aeca9e-af13-4d20-aefc-98e85418fe54,61a8dbe1-bf1a-4a42-874e-f54b2a95d405,d8c3e105-0875-463f-b16c-bf786c7a3ab6,0753bb4a-b6f9-44b4-89de-afe75aeac913,Kaiser Permanente,8d997ef7-1761-42f4-80fe-f2cfc0f13e22,"{""ADVANTAGE EPO""}",Out of Network,2022-12-23,2024-06-13,Active
44fac94e-a9c3-499d-a891-377662b31b2f,c2c0648e-3758-4f16-b62f-30f043b1e63a,34b6c103-cb01-447a-9d49-e5de0256d8b7,31725ebc-caeb-4952-95af-9493c30b6305,United Healthcare,6c540343-7b5f-43d4-acb2-3d263715336d,"{""ADVANTAGE EPO NJPA"",""EPO WITH BLUEHPN"",""DIRECT ACCESS""}",In Network,2025-06-23,2025-06-26,Terminated
15324a5f-29f7-47fd-8c4a-45e50a85eb7c,bcf1e407-3d2e-4e6b-86ca-cb60df4217af,92cb459d-516b-4492-b5f7-9fbfacc0a04a,d352efd9-c308-41a9-95c6-ee3ae51bf95c,Humana,1f04663f-7edc-4073-9a96-da76d88bf577,"{""EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",In Network,2024-09-05,2025-02-26,Pending
7b2e5e1e-856a-416f-9855-e453421ac350,d790e0b8-ec5d-4682-b9d6-ebdc5e7a771e,3201c25f-8e3d-400e-9164-574f30dc5c6c,c950b818-aeb9-45e8-b8a5-b74b9886ce5a,United Healthcare,f135d3aa-a623-45ef-bcae-15e0a4dbe169,"{""ADVANTAGE EPO NJ""}",In Network,2024-12-26,2025-02-04,Terminated
eeffc93b-6112-4879-b7ab-f18dd19bc1e3,a99b137d-ae43-497b-8e06-d099185f97a9,c0ab690d-22b5-4e35-9b05-9844b1be20f0,f08b65e9-d283-4699-86aa-a327bdaba5f1,Cigna,769c8db5-f6b9-4f84-81f5-6f640e5986a3,"{""ADVANTAGE EPO"",""EPO WITH BLUEHPN"",""CWA UNITY DIRECT""}",Out of Network,2023-08-18,2024-09-05,Active
39c2dda6-bf56-4798-aa89-4138ef28f934,381bc2bc-65a6-4a38-8c37-016d7744b9ba,7905f4f9-373b-432e-bc1a-a71d09118bb5,2b54bc7c-de94-4dc9-83df-13ff4e3c1b68,Blue Cross,92ac6128-c2fb-44c0-a560-f2f9cf400cdb,"{""ADVANTAGE EPO""}",Out of Network,2024-01-16,2025-04-25,Active
bc36235b-30d4-489f-8ad2-e896ea234af8,4411a3de-3027-4d51-ad4f-d828e1030a4c,d3409da4-c793-44c8-8320-e28027b13412,97ff383c-09e9-4cf4-88ba-b0a4aa963d58,Kaiser Permanente,faa71f6a-68a5-45c6-8101-be1732fe056a,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO""}",Out of Network,2025-03-23,2025-03-26,Pending
ba2a249e-a854-4a6e-8817-da1d67270f3d,6b674a3c-c3c9-4c12-93e6-58d84264c336,670fccd5-cb8f-457d-a422-f8a4bac4ec21,b960624a-b43d-46aa-83f5-fe962f4e2497,Cigna,09ae69a9-9616-4b4f-86f8-f0b3997d614b,"{""EPO/EPO PLUS"",""DIRECT ACCESS""}",In Network,2024-09-08,2025-06-08,Terminated
553f7537-db05-4cfe-8db2-9b97ee9f86eb,007d1df1-b680-482c-8e7a-c570330cfc9e,f98b8555-8b8c-4fbc-8ab9-4ab790f099bd,715d1def-d453-4d74-819c-0aff562bdd9f,United Healthcare,de029cde-54ba-45cd-9bf7-5333bb6474b4,"{""DIRECT ACCESS"",""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJ""}",Out of Network,2024-03-23,2025-05-13,Pending
a7f3277c-0dea-4d37-a34e-f1732d0d8551,337bd5a0-5638-4d61-981d-87890d165479,3aee6f71-c8f2-4d2b-9514-cbc9b8033f21,8dcf25dd-01a0-43cf-84a5-05fbd37db89d,Aetna,5d6ab950-7022-4e91-9ad0-6de738ba9728,"{""EPO/EPO PLUS"",""ADVANTAGE EPO NJPA""}",Out of Network,2022-09-20,2023-02-03,Terminated
