AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
3e84d09b-00ca-470e-a3ff-3e58db2aec53,bcbb2c8d-ec67-4414-be28-b95ecc71b72d,Yes,Jersey Shore Hospital,Clinic,2016-03-04,2017-03-29
bc69eb0a-6cce-4754-a177-8237fc75022b,3c18275b-8235-4996-ad93-069faac999aa,Yes,Atlantic Health System,Medical Group,2015-07-28,2017-06-13
ed45416c-1968-4142-ade5-2eb96cc30845,e59f7e99-393d-4b41-ba77-8074469f2739,Yes,Hackensack Medical Affiliates,Hospital,2023-08-31,2025-07-02
0a39b070-6f94-4e02-9667-dd3ee179d848,2b681c8b-8826-4f94-9d1f-f88c06bfeb50,Yes,Princeton Health Group,Medical Group,2020-08-10,2025-07-02
b4b47bb5-dc84-4135-a755-d3bc6c0956a5,8321b210-9300-4a23-9da0-4fe794f5a365,Yes,Princeton Health Group,Clinic,2021-11-08,2025-07-02
11dbee8e-5afa-4e11-b484-04ac78289de9,dce8697b-c42c-4a95-84aa-299f21c7fe54,Yes,Saint Mary's Medical Center,Hospital,2017-03-26,2021-04-10
a32c13a6-e2dd-43b0-be3e-a3da586a4efb,017cb78b-3ee1-4a09-a60f-9c6c901ddee8,Yes,Hackensack Medical Affiliates,Medical Group,2017-03-04,2019-05-04
d7da7912-0128-47da-8445-d8de44da8d1e,cac89626-37cc-4926-9804-495fce17a36e,Yes,Jersey Shore Hospital,Hospital,2018-01-18,2020-02-10
435328e5-f801-4335-8adf-b4ad65c1270c,4b3de676-40c5-49cf-afcc-5f4d5c33e83e,Yes,Newark General Hospital,Hospital,2018-08-12,2019-11-20
db27029f-e307-4a21-8f03-7d27377274ac,aab03622-fad7-4d34-8141-3f7df6cef0bb,Yes,Princeton Health Group,Health System,2015-10-18,2023-12-13
395ef549-83b1-42ca-874b-917fbc58e3b0,c3e73462-72c3-40e1-bbbe-7cc66d8fccc6,Yes,Atlantic Health System,Hospital,2015-07-16,2025-07-02
7f2dfc61-d293-455e-843a-9961cc212ec1,802e918b-de82-46ef-8e98-c97539020ed1,Yes,Newark General Hospital,Clinic,2018-03-20,2022-11-14
c7a2e529-359f-4d11-a839-c874abf6d081,5a0acba1-d6ca-4ae9-9569-3d3202ee5689,Yes,Atlantic Health System,Hospital,2024-04-21,2025-07-02
87deac52-e7c7-4a40-ab34-e00c2b8a072a,7fe54a7a-5bf4-43ea-a522-42640e1dff94,Yes,Jersey Shore Hospital,Clinic,2017-02-16,2025-07-02
64145132-a880-4bb0-9d56-110732140677,9607ff69-09a7-4739-adfc-14854fbd9a53,Yes,Hackensack Medical Affiliates,Hospital,2018-05-18,2023-09-20
d706a598-58aa-4984-9226-14f6cc74ac15,27f3b0c6-9bd7-4de9-8226-078498f98ae6,No,,,,
59b1b2a9-42f3-4ab0-89c4-f6ab4dab9ac4,4d90fdc4-2070-44c4-801c-20b65c8f4aa7,No,,,,
b81cdd20-77fa-4248-937c-4db9625f63de,0f216500-4de6-4b9b-ab21-d96b1be90cd1,Yes,Jersey Shore Hospital,Hospital,2018-11-25,2025-07-02
39a3f6b1-7591-4ecb-bea5-95740374c75c,d76fa6ba-ada1-4a62-bb0a-9880a2d5e089,No,,,,
4e2e4eb2-25d5-4bef-8ecb-9d0665de62db,c2858c52-c2bb-425b-a875-58137fc93688,Yes,Newark General Hospital,Health System,2023-10-26,2025-07-02
bfd7991b-eb57-4538-bf83-9ce952923907,fdec3442-616c-4f9b-9371-13249ffc78d1,Yes,Trinitas Regional Medical Center,Health System,2024-05-09,2025-07-02
18f7bcd5-46d8-498c-82bd-923dfff0e0a9,dd43cf3d-339e-4b47-8f09-d642401aa2e9,Yes,Trinitas Regional Medical Center,Hospital,2020-06-28,2025-07-02
44450762-711f-4673-8286-095f74629008,d11f0f83-aacd-45e7-bfc1-ec9f6cb81d56,No,,,,
0a4c2490-a1d8-4468-98d8-8f1178f794ee,e8690109-9384-4225-b8f4-666c570a2884,Yes,Saint Mary's Medical Center,Medical Group,2024-05-30,2025-07-02
b0a42dc2-cda0-42f0-895d-d7c620467427,8cd85086-498b-4366-8704-5684f838b8cd,Yes,Princeton Health Group,Hospital,2016-11-05,2020-07-09
ef1c0c5a-f6da-493b-9729-ad5859a8ae80,e183ebd4-9c8c-4f24-add8-92c4747013f6,Yes,Jersey Shore Hospital,Health System,2018-10-31,2024-10-10
db3900e0-84f8-45e4-89ca-91385d80268e,175ff31c-ce29-4851-8f14-fac007f9769a,No,,,,
5a8cfc16-32ca-4aed-b55f-aa967e8e8065,986c1140-afa7-4b73-b3a1-992efb9cf01d,No,,,,
9f2c67e5-ed98-444a-ba11-9618a825999b,10380831-9fce-4d3e-a975-8a45010dc4d3,Yes,Saint Mary's Medical Center,Health System,2017-03-12,2018-04-16
96233860-0303-4951-bfcd-f6eac25eda26,edcb9a56-9bc6-43fc-bfba-7563030f1073,Yes,Atlantic Health System,Clinic,2024-02-06,2025-07-02
d3878750-2323-4ccb-a957-224c2a155020,91d78d66-7792-4c2e-ad35-73587741f4cf,Yes,Saint Mary's Medical Center,Health System,2017-10-03,2025-01-27
af0be202-9bc2-4d52-8941-c3768b827b8a,40d223ff-fad6-4b65-b64f-65a91ac6bcfd,Yes,RWJBarnabas Health,Hospital,2017-01-18,2025-07-02
a849512b-1b35-451a-89a7-d7d50cd76f85,748ffc2c-b6f8-4038-91ab-cbad4cf314e2,No,,,,
764b7db3-8761-4f11-a8ef-fbb879c83320,cda482c8-dae4-46b7-9e22-4aaefcefeebf,Yes,Princeton Health Group,Clinic,2020-02-03,2025-07-02
30c4468a-2926-46df-bb1b-39eb74152e8c,352ddec9-135c-4cfb-bae1-dab860897ac7,Yes,Hackensack Medical Affiliates,Health System,2024-02-04,2025-07-02
ed81c4ce-9038-44c9-a243-1f9ac02e3c7b,e0368a89-2d37-42db-97df-c70100f37dfd,Yes,Princeton Health Group,Health System,2019-04-01,2025-07-02
3f1a9389-afcf-4e6e-a997-81a6eb8e8cf0,9a7f4524-5c4a-4f02-9131-ddb0783dfd85,Yes,Newark General Hospital,Medical Group,2018-02-13,2022-03-17
26f08908-393d-4c07-b9ac-28ffb114a795,3c018a57-a4e5-427f-8009-983368f31497,Yes,Newark General Hospital,Medical Group,2022-03-22,2025-07-02
2807e463-5370-4b01-8c98-6ca10d7e3b74,087042d8-7c33-440d-86c4-c8e8665d5b90,Yes,Princeton Health Group,Health System,2016-06-14,2021-02-17
5ee5d1dc-01c9-4d3b-8cd2-939d77259605,2dc9bb93-2456-49ee-84c6-557662862edd,Yes,Jersey Shore Hospital,Hospital,2019-12-01,2023-06-28
3f3943b6-e939-4144-b442-848fd0ab07cb,9a15e31a-5a37-48d8-9f1a-facd8142387a,Yes,RWJBarnabas Health,Health System,2018-08-20,2022-01-23
4f66ff62-498e-46d7-a122-cadefeacf35f,8a826238-5f1a-42d8-a00a-844753da28dc,Yes,Newark General Hospital,Medical Group,2017-04-26,2025-06-30
f9882c04-863f-42b2-8f9b-b088fda54e82,caf09792-29dc-4350-b884-270b83ff5300,Yes,Jersey Shore Hospital,Health System,2023-11-02,2025-07-02
4b3f90d2-4788-4383-9376-47a93a3c660e,a458d9ac-d3a5-459a-849e-bda8c43fa947,No,,,,
144a5074-8337-41a7-a5dd-457b29c12bc3,33997304-24a9-49fb-909a-1ed2e1e1daa7,Yes,Trinitas Regional Medical Center,Clinic,2019-11-06,2023-08-14
31fcf075-274e-4ef1-94d1-f03b5c392aa0,f18b77da-b644-4109-a0b3-70b2ed3306e5,No,,,,
11a20950-5cbd-462c-a1ae-e79fd1a86373,57d75a56-235c-4b97-b7cf-cbf5438a4607,Yes,RWJBarnabas Health,Hospital,2021-11-09,2025-07-02
ad9cab8a-b9f6-448c-92c5-caf3b29d3b01,63ba7f6c-c9e8-44dd-8434-824733bea064,No,,,,
85e2e195-10c7-4292-9396-65c5d8b5ca96,b1d335b5-2e16-4abe-9bba-b9dfa6663676,No,,,,
2dc05d98-122f-49ef-843e-c992551e3f51,b00012aa-3f7d-4447-9404-a3675b7948ae,Yes,RWJBarnabas Health,Hospital,2020-12-12,2025-01-28
8e880ad1-d08b-45bd-a376-6ca216455485,8c749c2c-676c-4d0c-9228-7fd0355c7379,Yes,Atlantic Health System,Clinic,2016-11-20,2019-01-08
357a1638-f628-4290-b7c1-559266f23ca3,60e4429d-6381-4c1e-b855-b91af97a10b9,Yes,Trinitas Regional Medical Center,Clinic,2022-08-15,2025-07-02
497fec7a-9a40-40ff-9d6b-feb6049a52cd,3264ba94-50cb-4773-8722-cf92e3f1a3b2,Yes,Atlantic Health System,Clinic,2016-04-12,2019-08-21
51649bff-ecbb-469a-9c17-8e7596d6cc48,bdccaf20-4d62-48db-8419-66b8bf22c700,Yes,RWJBarnabas Health,Clinic,2020-08-16,2025-07-02
5d2a5a06-17de-4026-a2d5-e9a91383cd97,0b6ee206-57f6-4e36-92a5-ed1124da0f65,Yes,Trinitas Regional Medical Center,Clinic,2023-01-03,2025-07-02
8e545006-c288-4c31-b02f-64baa1552cbd,f70f6b74-453f-4dac-92a7-194c1aabe7cc,Yes,Hackensack Medical Affiliates,Medical Group,2022-05-12,2025-07-02
d758b1d9-f029-4c28-a49d-7d47da372348,4cb8d60c-c2bc-4aef-851b-0c034eeae08b,Yes,Princeton Health Group,Medical Group,2019-06-20,2024-05-21
276926f9-1268-44a5-a40a-2c74015c708d,23082e45-a3f0-424d-a811-b6329217940b,Yes,Trinitas Regional Medical Center,Hospital,2017-04-14,2020-07-06
e68aa3dc-7edf-473f-a998-8f10b7e7ba2e,b70481f6-56c1-414a-a160-ad729554065c,No,,,,
209676e0-cc69-4794-9006-46c0062a78a5,c921d6de-818d-4574-aee2-719c65eb1143,Yes,Jersey Shore Hospital,Medical Group,2019-12-17,2025-07-02
e1d74014-ddf8-483a-a7bc-5f0a6192c9ea,0bc05831-1936-4825-89ff-74c8792d6c1a,Yes,Jersey Shore Hospital,Clinic,2018-05-25,2025-07-02
8f08bcbc-4e93-46a9-92f3-58bbe13a7d7c,8ea6ec22-2cab-42b5-b05d-605b6cd8dd2c,Yes,Jersey Shore Hospital,Hospital,2023-08-14,2025-07-02
0de1e6dc-1898-4f66-8078-6a6d39fc95af,c66e2044-b7f3-40bb-b676-a75de1641dff,Yes,Hackensack Medical Affiliates,Medical Group,2017-01-04,2025-07-02
84cbe6ef-a038-4e10-9c81-3459545a24c5,5c097ac1-a84f-4079-a310-5fbf3ee59b0f,Yes,Trinitas Regional Medical Center,Clinic,2022-01-24,2023-03-16
03a4bf7a-525f-4e8c-89ac-e022cd3dec2d,4e55eee6-097b-4f51-84e5-f0dcd617aad7,No,,,,
4363757b-bfdb-410a-be24-4e15930fd5af,0fef2b86-cefd-4df2-b8c4-84a5887e0881,Yes,Princeton Health Group,Health System,2020-08-28,2025-07-02
1102a3d5-10c8-4f31-a8af-ed4da7af952a,bd29318e-7391-401a-bdae-04251fd6a5b1,No,,,,
c02d9100-8a36-4d0e-bc09-e2a8158303af,5f94c1c3-4a42-4aa7-b725-985f00040160,Yes,Atlantic Health System,Hospital,2016-03-19,2024-08-26
c2b54394-c783-4912-8e4e-f04413e45297,70c7ac23-48bb-45ea-81e8-fafbe6f2629a,Yes,Trinitas Regional Medical Center,Health System,2023-12-01,2025-07-02
1dc149b0-252e-48ab-b57e-971f1ed7e1ed,51064cb7-12db-4b01-a1b8-808b4a64e381,Yes,Princeton Health Group,Hospital,2021-03-10,2025-07-02
6f5fc648-7728-45da-b42c-0b433dbbdeb2,184f0c0b-2907-4787-9d6c-a472dbe2ce36,Yes,Atlantic Health System,Hospital,2021-02-02,2025-07-02
e7a5aeb4-c5a9-456b-81d6-23aec6b02cae,6248681c-b8b9-4afe-9a95-59e6a24b59a5,Yes,Atlantic Health System,Health System,2023-06-19,2025-07-02
cf24a631-05c1-4420-b3c9-b8e9ba1e20d0,bf5cb0a1-64a0-4c81-b924-56163028aaec,Yes,Trinitas Regional Medical Center,Medical Group,2019-03-16,2025-07-02
f6580a96-2c73-44ba-a235-0ab52781bdf4,e438cf21-f442-4c1e-b8ba-c1a6348fe1cf,No,,,,
046ac5f1-15c4-44d4-bb3a-923de18c0e7d,b6e7552f-064c-4cef-ae14-01d97bd79f12,Yes,Atlantic Health System,Health System,2015-11-23,2018-09-23
8f28c7f9-f0d1-4d1d-a49d-af0669e27a8f,61342f48-75cc-4cfb-942a-08cc25e80cb6,Yes,Atlantic Health System,Clinic,2019-01-09,2022-12-26
1e99b545-c0f2-4175-8ce8-fcbee020c495,fa12cefd-84ec-40b3-b4e5-93593d639134,Yes,Hackensack Medical Affiliates,Health System,2024-05-05,2025-07-02
87099537-4df2-4206-843a-d0fc681bd699,c8549884-cf54-45cf-b72e-bf6ab46f9bbe,No,,,,
a85a5459-9391-4ecf-9526-9afa483aaf20,0721fe0e-572f-495d-82c3-9e37ecc9cdd8,Yes,RWJBarnabas Health,Medical Group,2018-10-09,2020-06-16
954d0768-c072-4230-aa9a-2c9b5e8b6449,46f45fa9-c486-4fe2-b7a6-24108caca7e5,Yes,RWJBarnabas Health,Hospital,2017-09-23,2024-01-25
c2c4291d-d9f0-485a-a4b0-0bb698988263,00d71d8d-8757-495d-85ff-8ab72bba5953,Yes,Jersey Shore Hospital,Medical Group,2020-04-09,2025-07-02
396fa0a8-06eb-4677-8983-0b6be0dd3405,217c6d2b-4fe2-4a83-af04-9c338a00a4ca,No,,,,
ef992dc8-a0b3-488d-b1a6-5052a5b1df4a,b06449f1-8f90-4399-a4cc-fe7281670fc9,Yes,Hackensack Medical Affiliates,Medical Group,2022-04-18,2025-07-02
42c34048-758b-4189-a4e5-6b3c05d0045e,06c091af-e582-4cab-b17e-7a7ff04ac084,Yes,Saint Mary's Medical Center,Clinic,2019-08-25,2025-07-02
a99c2c07-e7a9-4d17-aa1f-edd224dac194,71146822-03d3-4d2e-b1ea-1dd3e9c789f4,Yes,Trinitas Regional Medical Center,Hospital,2018-04-10,2025-07-02
807138c1-a865-4f9c-ac3e-1dfd32fdbdce,a463223a-3241-43bb-b0bb-eb9984cf8a49,Yes,RWJBarnabas Health,Medical Group,2020-08-09,2025-07-02
68ead34b-ebbb-4add-be39-f2e6d19e1592,cb36304c-0cc8-452a-8660-2a228685e650,Yes,Hackensack Medical Affiliates,Medical Group,2018-08-11,2024-08-19
0dbefac6-10b4-4497-be68-f4bbabfb57ba,c47a50c1-45cc-4a37-813a-b415157b1cbd,Yes,Saint Mary's Medical Center,Medical Group,2016-12-21,2025-07-02
9f34f027-b782-4fb6-a0d4-5b29617d9a4b,adc30352-ed41-43f2-a452-399574caa882,Yes,Saint Mary's Medical Center,Hospital,2022-05-15,2025-07-02
72e81339-7202-4762-9647-9590445419b8,80744507-7a92-468c-af7b-bb7397134624,Yes,RWJBarnabas Health,Hospital,2018-05-18,2024-11-13
5d19a849-6181-4aff-b68d-011c5198c9c5,e5740c33-e5e8-461d-bf98-87723fb48c01,Yes,Hackensack Medical Affiliates,Clinic,2024-05-28,2025-07-02
9d14d804-d764-45c4-b947-ce123da0bb81,ea2df662-c19d-4376-b26c-558712447c3e,Yes,Saint Mary's Medical Center,Medical Group,2020-01-08,2022-09-25
785a6ff5-2e40-42f4-9e31-b0efcea5946d,b1e59ffa-04c5-44c5-862a-0423da73e0eb,Yes,Saint Mary's Medical Center,Health System,2017-03-27,2025-06-01
bdbfed7c-2056-421e-9f21-73aa6ae5ab03,d33991b5-670d-4fc9-aa44-093fbb5ead20,Yes,Trinitas Regional Medical Center,Hospital,2020-10-02,2025-07-02
6154442e-f585-40fb-8eeb-c9974523d76a,b089ea8d-ba5c-4a68-b7d0-9a46bb48ac06,Yes,Trinitas Regional Medical Center,Hospital,2021-10-11,2025-07-02
ccca1300-7772-40c2-a7a5-3f4fd120d270,943fc1fd-2be6-40f5-bb2b-74f57bba3e88,Yes,Trinitas Regional Medical Center,Health System,2024-02-28,2025-07-02
0ecefe8b-82b0-455a-a965-1c20c8db5e87,2a80efd1-4df4-45a7-8d9c-5e088bbbff66,No,,,,
8742d9e2-8105-407f-a2c4-def38d6ace3b,0881988d-d208-4fed-bcb2-40860f583a4d,No,,,,
ac3dd3ad-1111-4c85-b3f2-467bbc4e81e4,99dbc2af-0953-445b-9ea1-e6e5631890e0,Yes,Newark General Hospital,Health System,2021-01-21,2025-07-02
9b813a2e-da0c-4459-900f-78b2ef4eddf4,cae33f96-d781-48f0-a96a-ac1d74ae089f,Yes,Hackensack Medical Affiliates,Medical Group,2015-11-24,2023-05-23
8b5eea57-e44f-4a81-8313-94d376e1d487,ab71b0fd-3084-4782-ad37-f7bce9275605,Yes,RWJBarnabas Health,Hospital,2018-09-16,2020-02-19
693bd3fc-b9aa-4b77-b324-1244c5914f1d,e6e958db-92cf-4807-83fa-95317651b117,Yes,Hackensack Medical Affiliates,Health System,2019-04-02,2025-07-02
d19b970b-a008-45f1-831f-67c72826a10a,a33905b2-7a39-4030-8248-6ec8c2f8fdec,Yes,Princeton Health Group,Health System,2022-10-04,2025-07-02
182a544c-2679-4396-a359-a9020c5d4707,ccda887b-420a-414e-85ec-fb1b0e6590be,Yes,Hackensack Medical Affiliates,Hospital,2019-01-29,2025-07-02
e40d2191-9fe7-4cef-99cb-ee64fead2d1e,3cbc8d69-20c9-4ecf-9e97-1b2ec3b9fd77,Yes,Hackensack Medical Affiliates,Clinic,2017-06-27,2019-02-27
dccd9e59-b245-495d-8132-859c9592550e,89a08fa7-432c-4195-b6c5-9aab113690e2,Yes,Atlantic Health System,Medical Group,2023-05-31,2025-03-02
6a97c016-50d6-4566-afa6-979e971d8b78,b9535c53-f20e-4ea8-b561-9ea23fb88046,Yes,Hackensack Medical Affiliates,Health System,2015-07-27,2017-05-19
a9df6d87-84c6-48c8-8016-47821af4ddb7,a8f479d7-96a5-4f2b-adba-db5acf15fca6,Yes,Hackensack Medical Affiliates,Medical Group,2016-11-11,2019-08-01
84e04afd-1fa8-4abe-9f55-10bcc14cf9cb,386b7454-2fcf-4999-9cbf-180d24b27962,Yes,Newark General Hospital,Clinic,2021-05-08,2025-07-02
164fb010-ceeb-4bea-bf9b-a4234cb1a710,714047c5-da38-48ea-bc8d-520717f6a9d8,No,,,,
32b62e2c-aca4-4d7c-b4ff-bff56387300a,19c50246-644a-4e38-9a35-59a0fec701e8,No,,,,
7d0d9516-eff3-4539-92d0-d1482d93e0bd,890f8447-a9d7-4ed8-9238-c20123df70c6,Yes,Atlantic Health System,Health System,2023-02-27,2025-07-02
9791ac43-51ec-4c09-ac83-fc75a1cfa6d1,f64ec4bf-f26e-4fd1-9642-92185e6e34ac,Yes,Atlantic Health System,Clinic,2022-10-19,2024-09-08
64ea396c-ef51-4a4f-8b4e-e253ae1cc2ef,deecd384-955a-4f8d-87ed-d274b47f56b0,Yes,Newark General Hospital,Health System,2017-06-10,2024-08-26
eb838598-0ac7-4ab4-977a-13e823a4a237,fc2913a3-65ee-428d-ba0b-95edd30b1270,Yes,Atlantic Health System,Clinic,2018-08-08,2021-11-09
331a5631-e030-437e-ab20-c7eff8aa5378,65632024-40de-4bed-9738-92f0dea775d8,Yes,Atlantic Health System,Health System,2018-01-05,2020-09-04
c3145313-e31d-4fe0-8c94-fbefd5213c97,36b7d5bf-cf40-43e5-8ebd-591998a77976,Yes,Jersey Shore Hospital,Clinic,2022-09-24,2025-07-02
a5c90119-6d93-43bf-9f6c-0746ee9b8ac7,edb9d9dd-0d8d-4f9c-8bf3-72814b69da8c,Yes,Trinitas Regional Medical Center,Clinic,2020-08-10,2023-07-21
b16b5387-2a3d-4255-9df2-1a1269bc395f,3bc0d79d-14d6-4d70-ab40-50e78a6bcd8c,Yes,Saint Mary's Medical Center,Health System,2022-01-19,2023-10-01
cb1ae71b-327c-45ce-980e-cf0239e3c666,e1fb55fd-a8e6-470b-a09b-bb9ba0bde429,No,,,,
872e35e7-6310-46cd-97df-6c9f2d04de22,9cb08952-d7c5-4d7c-a058-c4201ea32673,Yes,Hackensack Medical Affiliates,Medical Group,2023-04-03,2024-12-11
07cf0410-4a71-47a3-82a3-3c15f048e1d4,c294a03a-7e34-4013-84f6-8c42aabca00d,Yes,Atlantic Health System,Hospital,2021-08-26,2025-07-02
9d17247a-45b3-4f7f-a247-eba02f11ffe1,9f2456aa-d1b1-45c6-b9d7-4b201b625938,Yes,Atlantic Health System,Clinic,2020-11-01,2023-12-16
25e50ede-5093-4ecd-892a-0b55dfd09eb5,4aab3ccf-0411-4bde-8880-793f96b2df35,No,,,,
7cf49e92-8636-43fd-a590-4561322e8289,ff72ced9-f438-4d60-b158-7f5bd58ce66f,Yes,Hackensack Medical Affiliates,Hospital,2018-01-10,2025-05-03
1e587d28-4528-424f-bbe8-68f5243d5a2c,04118b73-49ee-4f90-9b85-75545c4f27e2,Yes,Princeton Health Group,Medical Group,2021-04-13,2025-07-02
abceb7c9-1b18-4ae8-b940-e0a89a775017,b94d9b80-249b-4c15-aced-5a9b4407dec7,Yes,RWJBarnabas Health,Hospital,2016-08-27,2021-08-02
15330372-7181-4130-8abd-679d57cc5d5c,bd572760-5aac-451c-91cb-91ac01fe1ae1,No,,,,
6cb32797-f1ab-40cc-87a8-89e3a58005d6,70d03277-bbaf-49d2-bbe2-45a2431349cf,Yes,Princeton Health Group,Hospital,2016-03-16,2024-10-18
2f54f27a-ae66-4749-b5b2-b62dc47080c8,c2a261fb-a4d7-47fc-bcb4-55b8ff2436c9,Yes,Princeton Health Group,Hospital,2020-10-19,2025-07-02
a19425ec-936a-4039-82bd-0312133279dd,d5d19f16-5ebf-4da3-9b9f-2c8fb5b02c10,Yes,Jersey Shore Hospital,Health System,2018-09-24,2025-07-02
f2922b68-1266-4cd0-9ac8-65fdf11834ce,f1262095-5d25-4cdf-a969-960ce064a1c9,Yes,Trinitas Regional Medical Center,Hospital,2017-07-07,2020-07-02
b88e6385-df9a-4350-bca4-4479ac3c5017,92a95434-ceac-485d-b3d2-5fc520f498b9,Yes,Jersey Shore Hospital,Medical Group,2022-10-17,2023-12-01
f7ef8fef-5e2e-46df-a0bb-d4ba0cdfc49a,b6b8d2ca-ffb3-46a2-b919-5174b0ac89b8,Yes,Hackensack Medical Affiliates,Hospital,2020-08-30,2025-07-02
0feb61fc-b534-471c-b7ea-38c9fc43795d,98b5d642-15d3-42a1-bbd5-925ab812ad92,Yes,Trinitas Regional Medical Center,Health System,2018-10-16,2023-06-23
8423666a-a979-45d3-bb2c-7092d2705c59,88b8900c-79aa-428c-81da-ca8a5a25fdfa,Yes,Trinitas Regional Medical Center,Hospital,2016-03-13,2022-06-02
2d29ffb3-eead-49a2-a925-4e9b5e9207a5,9c2f6269-dbca-49ff-adf1-57ff4093ec1d,No,,,,
a60c9bf5-1cfa-4e14-8016-b3bcc8442239,b7eb595c-942e-49d2-a25f-9703094c8181,Yes,Saint Mary's Medical Center,Hospital,2017-12-29,2024-04-12
3a23ae84-ff99-4829-a80e-c8fa48548cc8,790ebcf2-2e2c-4eb4-9666-1274fe7a746e,Yes,Atlantic Health System,Hospital,2023-09-09,2025-07-02
842e463a-c31d-4037-859c-55bc3ca10749,34823d6c-e0c4-4219-b2ba-8e0a75a22f15,No,,,,
bfc3100d-feb6-46d3-8cd0-ad66c946bfd8,1233004b-a0ac-4c13-b0cb-abfb1388869c,Yes,Atlantic Health System,Hospital,2019-02-17,2025-07-02
13f3a769-5925-47af-9249-2b89353cbe6c,7b2fa288-3a54-4572-bc04-04898fa913f2,Yes,RWJBarnabas Health,Hospital,2020-07-26,2023-11-19
1d3be8aa-137d-409b-9b3e-7e66eaac858e,f1e958c5-3ac8-4c34-bf2c-ce360989b591,No,,,,
8c8ca724-188e-4a5d-9254-987608ab834e,13ff5876-527c-4f20-b640-ad20c0a42f8d,Yes,Atlantic Health System,Medical Group,2021-07-05,2025-07-02
d175f4ef-9ece-4067-ac43-694761419480,19cc0a44-7f20-4b8d-a4fa-91a532c79c65,Yes,Jersey Shore Hospital,Hospital,2018-01-04,2019-03-15
d8d0a22e-c734-406a-badd-f157397f5dcf,8d87ea88-1f51-4341-94c6-88cd66baca12,Yes,RWJBarnabas Health,Health System,2023-03-15,2025-07-02
24eb7ca8-af82-4c28-aa00-25ce360686a1,a887ce83-f079-4ed9-bad3-c95f41e9c0c4,Yes,Princeton Health Group,Health System,2016-01-05,2022-09-01
042e9973-73ea-4958-9a6b-7c2d2bbf5ddd,3c66e6fa-4577-46ef-af9b-b2e558b8dd75,Yes,RWJBarnabas Health,Clinic,2020-07-22,2025-07-02
2fbaf594-d279-48ab-84ae-804f8b0fc139,1b597948-7a36-410f-b6de-f11cce119664,Yes,RWJBarnabas Health,Health System,2017-11-11,2024-01-29
412b29b8-44ae-48da-9c88-2ce9d91db2e0,5f70d424-5d26-4acc-b259-6d38592a99cb,Yes,Jersey Shore Hospital,Medical Group,2024-01-31,2025-07-02
b3e8c64d-7d91-4bb2-bbb2-2c68d05d5204,28be4c2c-06ef-4875-bdc4-e5308f039833,Yes,Trinitas Regional Medical Center,Health System,2016-03-28,2023-12-05
b5d5fb96-0e16-4e07-9b55-dc7ef5929c94,bc8f09c4-a3f5-4ebb-8355-a8055f01770f,No,,,,
86613873-b048-4d91-b3ff-1802481e383c,57365a31-a636-43b2-b0b3-ddefe1a2393a,Yes,Princeton Health Group,Medical Group,2019-07-18,2025-05-10
b1f05189-faa5-474a-a047-0f744661d161,9d573e44-313e-43b8-a37b-ba36336d5b2d,Yes,Saint Mary's Medical Center,Health System,2019-03-12,2025-07-02
8cd8ad83-885d-4d77-be1a-efc2f239ecf7,f78c6b07-c470-4218-ba78-74e629c9ab21,Yes,Jersey Shore Hospital,Clinic,2019-08-13,2025-07-02
ab2da849-b59e-414c-9622-40847895bde5,cdd15d0a-a21e-43a7-ac46-13805c4ec4da,Yes,Jersey Shore Hospital,Medical Group,2021-03-06,2025-07-02
e37f945b-735b-425a-8dc1-73fe15aa55f5,81548d81-6c06-4715-869a-bda147089f09,Yes,Saint Mary's Medical Center,Clinic,2017-10-20,2022-01-04
e0c26cf3-28a4-46b0-a63a-e5e00cac1830,b2c14081-2c4f-40eb-a17e-427c161b02b1,Yes,Trinitas Regional Medical Center,Clinic,2019-07-19,2025-07-02
ce76752d-1bcb-49d0-b45f-a4189f7b5ab6,36f2f3dd-a416-47bc-9fee-d09989a52dac,Yes,Saint Mary's Medical Center,Hospital,2020-06-25,2025-07-02
b16729b1-f4db-4f29-a635-e637e2b512e8,f13140d2-6adb-4e91-bf78-961631485f09,Yes,Hackensack Medical Affiliates,Medical Group,2016-07-11,2018-08-03
0f448959-d5f5-4dbb-9d40-a8c69b68c6b0,d237c515-f6c8-41ef-b9da-8f3ff50cdab3,Yes,Hackensack Medical Affiliates,Health System,2020-05-23,2025-07-02
8b0bad0a-ef24-467e-b492-10f312c08db0,63d964a8-162b-45ce-905d-a77e0dcab28f,Yes,Princeton Health Group,Clinic,2022-08-10,2025-07-02
93341166-482b-4dee-8f4d-64230309e312,92748e58-600d-42ea-befe-2c7812d62997,Yes,Trinitas Regional Medical Center,Hospital,2020-10-02,2023-03-10
bbd4222f-aeea-4838-a327-d52331ccf27b,1fbd93a0-3700-4463-9a3f-3ba33bfa93c0,Yes,Atlantic Health System,Health System,2021-01-20,2023-03-21
77f27d5c-67c2-401c-8381-193eab8bcaed,0d5a4805-a8ef-4f8a-bf0c-6c9d5ea33509,Yes,Princeton Health Group,Medical Group,2018-08-01,2022-06-19
757e17e5-634a-4549-ad5b-ff315f8afabb,434dd665-d9df-478e-b717-6caf0e60b5ab,Yes,Princeton Health Group,Medical Group,2021-10-31,2023-07-27
