SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
210d896d-d00f-4170-af21-108b9937d364,d5551a16-8ee7-4972-b8a8-33492e3e4e19,208Z00000X,Secondary,Geriatric Medicine,2019-03-06,9999-12-31
bcdd9697-0af9-4613-ae20-920a1eaf51cf,223c67f3-4724-48b7-bbd4-d78a27e07851,208C00000X,Secondary,Cardiology,2024-12-18,9999-12-31
fa22dac6-febe-4963-832e-e964bb73d1ff,97428306-9cf7-42da-85c6-b4b8800bcc91,208D00000X,Secondary,General Practice,2018-06-14,9999-12-31
d6cae351-ce49-42f7-9615-0371d2d56b4e,943aa7b5-f44e-490d-b1d7-03dd56a80aee,207Q00000X,Primary,Family Medicine,2024-11-19,9999-12-31
bfa21830-92e8-4ee3-8730-28cb8c05cf56,8a52fd15-58bc-416e-a5e3-75134df27a77,208D00000X,Secondary,General Practice,2015-08-11,9999-12-31
af85e434-23bc-4a4b-ba04-5ae5ffd25884,3b83af94-9e8d-4de8-82eb-cd4f78775595,208D00000X,Secondary,General Practice,2019-09-07,9999-12-31
e413684d-50e5-4a54-be60-b08167a0fa1a,41cd1708-682e-4338-9fa4-bc5c4a60dc7a,208Z00000X,Secondary,Geriatric Medicine,2020-08-01,9999-12-31
9b5928d6-2403-456d-893f-ba71eeb9e572,4ee9784c-1f0a-4004-afb4-dd1590ce668e,208D00000X,Secondary,General Practice,2020-07-10,9999-12-31
fd9438c2-7c63-4e5e-80a0-b51f836b14e3,affd32b9-0581-4c02-aca2-6fd9e34435aa,207Q00000X,Primary,Family Medicine,2018-07-08,9999-12-31
af4b07b0-fd4a-43f5-b888-8f66e4987694,2f59ccc1-15e8-4a9b-8190-c31937a8bd0a,208C00000X,Secondary,Cardiology,2016-09-22,9999-12-31
b84104df-1c68-41aa-b889-780a0e889292,7a24d9ea-6d76-44e3-a460-677d3e471d54,207R00000X,Primary,Internal Medicine,2017-12-13,9999-12-31
d2d1c405-c177-49b5-85df-a8be13aa33d7,1d357650-5852-4dea-9a8b-c107962473be,207Q00000X,Primary,Family Medicine,2025-01-19,9999-12-31
31c2a62d-b342-4b39-9db7-8692355d3c3d,8452ba85-1836-4da8-aa5e-4e8fa31d9e4b,207N00000X,Primary,Pediatrics,2017-07-24,9999-12-31
5ee600ab-6d6e-4137-9193-b59af1e001d1,c3a23246-6b44-4071-bfc7-df642ee5c877,208Z00000X,Secondary,Geriatric Medicine,2021-04-02,9999-12-31
7aed0d74-0aeb-4e16-b059-3d07ebf29c9f,ae3071fb-6296-4c6a-aac4-2a22d8a86253,208C00000X,Secondary,Cardiology,2015-07-13,9999-12-31
b73e2f32-d11f-4ab0-aa23-f4820fe1c5ab,5074185d-7560-4849-a4f8-8cf13a001880,207R00000X,Primary,Internal Medicine,2025-03-06,9999-12-31
477e1af7-af88-4a92-b230-aed7fbbd51bf,55d7d615-833e-40b9-a5bb-d51ec5d1baf4,207N00000X,Primary,Pediatrics,2017-06-18,9999-12-31
5fed8690-a9c5-4f7f-9e55-b2578c1d1c47,ec8db6d9-cb50-4e9f-bcfe-0e8123226894,207R00000X,Primary,Internal Medicine,2016-11-06,9999-12-31
59d704a5-95d1-4c33-afb4-748bc688bd6e,6a6b72d3-84c2-4c4f-af4b-6964c4a51286,207N00000X,Primary,Pediatrics,2016-07-09,9999-12-31
e74475ac-370c-4714-b2dc-b98bdd1ae6d8,62d36fff-cdbd-4591-bac4-45ecd5989cc7,208VP0000X,Secondary,Psychiatry,2021-11-21,9999-12-31
77129c2a-14f7-48bb-a44b-786569ac0bf4,bb9cce4f-c82b-414d-bf9b-cb9c961cfccd,208C00000X,Secondary,Cardiology,2023-01-24,9999-12-31
fdbf0c9b-09fc-49fe-8255-cdbd0d366904,8bca4526-6c96-4bd6-aed3-73403f7e4059,207V00000X,Primary,Obstetrics & Gynecology,2018-01-06,9999-12-31
f776f4b7-9890-4364-abf0-fdc8800284b2,175df438-0949-4438-8267-3316765811c4,208D00000X,Secondary,General Practice,2017-06-05,9999-12-31
4a656417-d5a5-4fc2-9d11-f82b8d8e111d,3ecf2f16-3104-43d6-85dc-bcecc2885293,208D00000X,Secondary,General Practice,2024-05-27,9999-12-31
82e3b3c0-de08-4d83-901e-cfae9b613e89,5eebbfd0-a444-468b-85ae-b99606bc5777,208Z00000X,Secondary,Geriatric Medicine,2019-08-11,9999-12-31
777533d4-29fc-4430-91e8-bd76e339601b,936a5949-4973-4de1-84e2-83ec424d481e,208C00000X,Secondary,Cardiology,2023-04-18,9999-12-31
fa447156-74a3-47b2-8392-6dd8795b5fe4,9e91106e-b402-4b26-b24e-a4693b301db7,207N00000X,Primary,Pediatrics,2021-05-05,9999-12-31
89ffc97b-30cf-497f-8695-6ce27fcb69ad,fce1a277-f99d-47cc-943c-c67de8c79854,207Q00000X,Primary,Family Medicine,2017-06-10,9999-12-31
24f8ebf6-daff-4231-aff3-d3ab364b65c2,f4d306fe-c3ea-47f9-9f7f-1794d213e64b,207V00000X,Primary,Obstetrics & Gynecology,2019-03-17,9999-12-31
1f6cfaea-9dcf-4749-94d3-2c9eb611d6c1,b178a726-3977-459f-98dc-ac636e4138e5,208D00000X,Secondary,General Practice,2023-10-07,9999-12-31
c909d665-094f-4ab5-b8af-aee42da444c5,2646a1c9-a933-42a2-bcd8-ca3c606a526c,208Z00000X,Secondary,Geriatric Medicine,2018-08-14,9999-12-31
0da3a480-de0c-4370-8a73-f57166b44a23,bcbb2c8d-ec67-4414-be28-b95ecc71b72d,208VP0000X,Secondary,Psychiatry,2017-11-16,9999-12-31
94d8aa56-9a43-4911-b71b-08cc7919aaf8,3c18275b-8235-4996-ad93-069faac999aa,207N00000X,Primary,Pediatrics,2018-09-26,9999-12-31
662b7e09-a85b-4991-b21b-5eab524c6b67,e59f7e99-393d-4b41-ba77-8074469f2739,208VP0000X,Secondary,Psychiatry,2022-01-01,9999-12-31
50a6d392-097f-435f-82f4-8136c0e03fab,2b681c8b-8826-4f94-9d1f-f88c06bfeb50,208C00000X,Secondary,Cardiology,2015-08-23,9999-12-31
f753b7a4-696f-4ab3-89d8-29cd9a137a31,8321b210-9300-4a23-9da0-4fe794f5a365,208Z00000X,Secondary,Geriatric Medicine,2019-10-21,9999-12-31
5e9bfb69-baf7-471e-b7aa-cbf1280c914a,dce8697b-c42c-4a95-84aa-299f21c7fe54,207R00000X,Primary,Internal Medicine,2020-03-08,9999-12-31
71702f3d-9bc1-4df2-96a5-e2647e090cad,017cb78b-3ee1-4a09-a60f-9c6c901ddee8,208Z00000X,Secondary,Geriatric Medicine,2022-12-27,9999-12-31
b26be602-ef4f-405c-8e0b-8e9f61aa643e,cac89626-37cc-4926-9804-495fce17a36e,208C00000X,Secondary,Cardiology,2015-11-17,9999-12-31
2ca486b9-c937-4fd1-b009-aa9b2692221f,4b3de676-40c5-49cf-afcc-5f4d5c33e83e,207N00000X,Primary,Pediatrics,2024-04-07,9999-12-31
df22fc95-9bdc-4422-b4ca-02a1a8cc0118,aab03622-fad7-4d34-8141-3f7df6cef0bb,208Z00000X,Secondary,Geriatric Medicine,2017-12-25,9999-12-31
9ec4a498-de99-4d44-aa0c-32a036cfa84e,c3e73462-72c3-40e1-bbbe-7cc66d8fccc6,208C00000X,Secondary,Cardiology,2025-03-03,9999-12-31
634f2212-c0f4-47b4-8015-47998d7559a6,802e918b-de82-46ef-8e98-c97539020ed1,207N00000X,Primary,Pediatrics,2025-03-02,9999-12-31
52e757ee-c424-4cc9-82aa-17cf82c8dab9,5a0acba1-d6ca-4ae9-9569-3d3202ee5689,207N00000X,Primary,Pediatrics,2018-12-17,9999-12-31
3c2c08c0-c362-470b-9b78-bd107fc7f94a,7fe54a7a-5bf4-43ea-a522-42640e1dff94,207N00000X,Primary,Pediatrics,2024-04-14,9999-12-31
58d27802-ff3f-4631-8205-d9a693a2f82e,9607ff69-09a7-4739-adfc-14854fbd9a53,208VP0000X,Secondary,Psychiatry,2016-08-12,9999-12-31
c87d454a-aac1-4aaa-a231-de79677ae04d,27f3b0c6-9bd7-4de9-8226-078498f98ae6,208D00000X,Secondary,General Practice,2018-03-13,9999-12-31
3e8d9cbe-90fe-4191-b36c-b1c7b95ef94f,4d90fdc4-2070-44c4-801c-20b65c8f4aa7,207N00000X,Primary,Pediatrics,2022-02-24,9999-12-31
06bdc0e8-c98e-4487-b0d3-04767f5757b5,0f216500-4de6-4b9b-ab21-d96b1be90cd1,208VP0000X,Secondary,Psychiatry,2020-10-04,9999-12-31
ef223acc-d56a-4e2c-b62c-41513146e754,d76fa6ba-ada1-4a62-bb0a-9880a2d5e089,207Q00000X,Primary,Family Medicine,2017-07-18,9999-12-31
8f498504-254d-4265-a798-a13f9024975b,c2858c52-c2bb-425b-a875-58137fc93688,208VP0000X,Secondary,Psychiatry,2025-01-27,9999-12-31
fd7e15d3-3912-45df-8dd9-8e9e276c490d,fdec3442-616c-4f9b-9371-13249ffc78d1,207V00000X,Primary,Obstetrics & Gynecology,2024-12-10,9999-12-31
ad12a8e5-c5d4-447f-b551-7cd3a14cacc7,dd43cf3d-339e-4b47-8f09-d642401aa2e9,208Z00000X,Secondary,Geriatric Medicine,2024-01-18,9999-12-31
1f4f4f31-27c1-4506-a7a5-60e1a8378c9b,d11f0f83-aacd-45e7-bfc1-ec9f6cb81d56,207Q00000X,Primary,Family Medicine,2018-05-03,9999-12-31
bf8caf02-5d2c-4a68-bef0-b9e5c2787972,e8690109-9384-4225-b8f4-666c570a2884,208Z00000X,Secondary,Geriatric Medicine,2024-03-31,9999-12-31
05c95901-0f1c-4b29-8ca6-bea8e4d7843e,8cd85086-498b-4366-8704-5684f838b8cd,208D00000X,Secondary,General Practice,2018-04-26,9999-12-31
0a26c9ff-aef9-4e3a-9e18-b4fd41cc62f4,e183ebd4-9c8c-4f24-add8-92c4747013f6,208VP0000X,Secondary,Psychiatry,2016-04-23,9999-12-31
cbcac271-f91b-4d22-8d91-f76bb203de39,175ff31c-ce29-4851-8f14-fac007f9769a,207N00000X,Primary,Pediatrics,2015-11-07,9999-12-31
8a923345-fec5-466f-829c-91ec699102dd,986c1140-afa7-4b73-b3a1-992efb9cf01d,207N00000X,Primary,Pediatrics,2021-11-15,9999-12-31
81070a8f-886e-448b-9f62-dbb43e0e621c,10380831-9fce-4d3e-a975-8a45010dc4d3,208Z00000X,Secondary,Geriatric Medicine,2023-05-02,9999-12-31
23ac64f2-26b7-44e5-94bb-4e245ee10bae,edcb9a56-9bc6-43fc-bfba-7563030f1073,208Z00000X,Secondary,Geriatric Medicine,2015-07-09,9999-12-31
72143dc8-b3cc-4bea-bda8-d93f4a6d85c2,91d78d66-7792-4c2e-ad35-73587741f4cf,208D00000X,Secondary,General Practice,2020-12-11,9999-12-31
a131703a-c88b-4a65-bc73-04656437b271,40d223ff-fad6-4b65-b64f-65a91ac6bcfd,207Q00000X,Primary,Family Medicine,2016-01-21,9999-12-31
12325ebc-895b-473a-a157-4d7788b894fa,748ffc2c-b6f8-4038-91ab-cbad4cf314e2,207Q00000X,Primary,Family Medicine,2023-12-01,9999-12-31
9e5bcb38-e64d-4f4a-aa37-318204322977,cda482c8-dae4-46b7-9e22-4aaefcefeebf,208C00000X,Secondary,Cardiology,2024-12-05,9999-12-31
4fdd8ecb-1015-4e95-9ab0-3f17fedf580d,352ddec9-135c-4cfb-bae1-dab860897ac7,207Q00000X,Primary,Family Medicine,2015-09-06,9999-12-31
0521e0e9-7d3e-4032-b07c-019877e7799c,e0368a89-2d37-42db-97df-c70100f37dfd,207V00000X,Primary,Obstetrics & Gynecology,2017-11-18,9999-12-31
fdc8f574-b5f1-4436-bbf1-594fa2e0d9fa,9a7f4524-5c4a-4f02-9131-ddb0783dfd85,208Z00000X,Secondary,Geriatric Medicine,2021-03-08,9999-12-31
b8f98e10-596a-42cd-91be-22cbbbd4d204,3c018a57-a4e5-427f-8009-983368f31497,208Z00000X,Secondary,Geriatric Medicine,2019-07-12,9999-12-31
6f3b5c7b-1d4b-49df-b3c7-2c8f37d8225a,087042d8-7c33-440d-86c4-c8e8665d5b90,208Z00000X,Secondary,Geriatric Medicine,2019-09-12,9999-12-31
2a44020b-6ae9-42a3-816e-de5a9fa99c6b,2dc9bb93-2456-49ee-84c6-557662862edd,207R00000X,Primary,Internal Medicine,2020-03-11,9999-12-31
b99bea35-1d0e-460e-adab-997609e8ee96,9a15e31a-5a37-48d8-9f1a-facd8142387a,208VP0000X,Secondary,Psychiatry,2020-05-26,9999-12-31
6477e62c-7be4-43fb-88b9-a9ad9be93b6b,8a826238-5f1a-42d8-a00a-844753da28dc,208D00000X,Secondary,General Practice,2021-06-19,9999-12-31
d654ac28-b8d4-4073-af3d-73c490aec881,caf09792-29dc-4350-b884-270b83ff5300,208D00000X,Secondary,General Practice,2024-05-01,9999-12-31
0c33b35b-524c-412d-a0a6-669e54667cc8,a458d9ac-d3a5-459a-849e-bda8c43fa947,208VP0000X,Secondary,Psychiatry,2017-05-03,9999-12-31
9ef8221f-cdd6-42a0-b0b6-e0b3ed5a9a6b,33997304-24a9-49fb-909a-1ed2e1e1daa7,208VP0000X,Secondary,Psychiatry,2017-11-01,9999-12-31
6cbf96ec-0c1d-4391-8d89-cc2ff84d1060,f18b77da-b644-4109-a0b3-70b2ed3306e5,208VP0000X,Secondary,Psychiatry,2018-08-20,9999-12-31
391cb57e-5720-4cb8-a518-7310a2808a15,57d75a56-235c-4b97-b7cf-cbf5438a4607,208Z00000X,Secondary,Geriatric Medicine,2022-04-05,9999-12-31
7dd24264-f18e-4b3f-b80f-055b2b3cb50d,63ba7f6c-c9e8-44dd-8434-824733bea064,207N00000X,Primary,Pediatrics,2020-03-15,9999-12-31
fa6b65e2-7494-4769-96ab-e8a1c48b98fc,b1d335b5-2e16-4abe-9bba-b9dfa6663676,208VP0000X,Secondary,Psychiatry,2021-09-06,9999-12-31
ed3ab367-2f71-44dc-adfe-c009de911fc3,b00012aa-3f7d-4447-9404-a3675b7948ae,208C00000X,Secondary,Cardiology,2024-11-02,9999-12-31
b8a3790b-dfdf-47f7-bcdd-7b4c752d235e,8c749c2c-676c-4d0c-9228-7fd0355c7379,207Q00000X,Primary,Family Medicine,2025-02-23,9999-12-31
fa552e69-b1f1-43f1-95ca-c13f788ebf8a,60e4429d-6381-4c1e-b855-b91af97a10b9,208Z00000X,Secondary,Geriatric Medicine,2016-04-08,9999-12-31
ea74380d-7ea1-4211-a2dd-c19c741ab4bb,3264ba94-50cb-4773-8722-cf92e3f1a3b2,208VP0000X,Secondary,Psychiatry,2016-09-23,9999-12-31
ef278093-496d-42fb-95c2-795cabd4333c,bdccaf20-4d62-48db-8419-66b8bf22c700,208D00000X,Secondary,General Practice,2020-05-13,9999-12-31
723f172b-4ced-4ff9-85fc-92303da4a2c2,0b6ee206-57f6-4e36-92a5-ed1124da0f65,207Q00000X,Primary,Family Medicine,2015-07-06,9999-12-31
9906ba11-97e2-4193-ad39-e45cdd930f58,f70f6b74-453f-4dac-92a7-194c1aabe7cc,207R00000X,Primary,Internal Medicine,2024-01-12,9999-12-31
f40e4c97-7c05-4299-beb9-a4e6b35920f9,4cb8d60c-c2bc-4aef-851b-0c034eeae08b,207N00000X,Primary,Pediatrics,2016-01-17,9999-12-31
d0a7f5df-e499-4429-9d80-8b2906ceb02c,23082e45-a3f0-424d-a811-b6329217940b,207V00000X,Primary,Obstetrics & Gynecology,2016-12-05,9999-12-31
521c8847-3a77-4f14-baae-8003a9a239bc,b70481f6-56c1-414a-a160-ad729554065c,208VP0000X,Secondary,Psychiatry,2022-11-01,9999-12-31
ac5ef987-ce33-46f7-aa84-777d5d677899,c921d6de-818d-4574-aee2-719c65eb1143,208C00000X,Secondary,Cardiology,2016-10-18,9999-12-31
28108c2f-5d5e-4798-9360-94382b31bbb5,0bc05831-1936-4825-89ff-74c8792d6c1a,208D00000X,Secondary,General Practice,2025-02-10,9999-12-31
c823a602-f887-4aae-8ce2-26b2aba8ff54,8ea6ec22-2cab-42b5-b05d-605b6cd8dd2c,207N00000X,Primary,Pediatrics,2023-05-28,9999-12-31
1c9ffe7a-5880-4f69-afa4-79c8641d0905,c66e2044-b7f3-40bb-b676-a75de1641dff,208C00000X,Secondary,Cardiology,2025-03-22,9999-12-31
941169a4-aa92-41ee-ba69-fcbd84caa6d5,5c097ac1-a84f-4079-a310-5fbf3ee59b0f,207Q00000X,Primary,Family Medicine,2023-07-04,9999-12-31
2bcd6d24-a619-4d6f-9c7e-d74d6b4c314a,4e55eee6-097b-4f51-84e5-f0dcd617aad7,208VP0000X,Secondary,Psychiatry,2018-05-22,9999-12-31
bf5c9c3a-0e0b-42fa-bea6-7c910f6b5df1,0fef2b86-cefd-4df2-b8c4-84a5887e0881,208D00000X,Secondary,General Practice,2021-06-07,9999-12-31
65d788fa-fbef-40fb-ac35-454f267c6e22,bd29318e-7391-401a-bdae-04251fd6a5b1,208D00000X,Secondary,General Practice,2015-09-27,9999-12-31
a0956d5e-7c9f-4394-ad35-013ab7d67409,5f94c1c3-4a42-4aa7-b725-985f00040160,208D00000X,Secondary,General Practice,2021-08-19,9999-12-31
44be5613-a6ed-4c1b-b6dc-76487c32733c,70c7ac23-48bb-45ea-81e8-fafbe6f2629a,207N00000X,Primary,Pediatrics,2021-04-07,9999-12-31
bf93df72-6488-41e3-978b-9266eb34a5ad,51064cb7-12db-4b01-a1b8-808b4a64e381,208Z00000X,Secondary,Geriatric Medicine,2017-10-05,9999-12-31
49123b4f-b8fd-489c-8fb4-3588f8b945cc,184f0c0b-2907-4787-9d6c-a472dbe2ce36,207R00000X,Primary,Internal Medicine,2025-02-10,9999-12-31
27e40102-1534-4c02-8525-f0484fd25d8d,6248681c-b8b9-4afe-9a95-59e6a24b59a5,207R00000X,Primary,Internal Medicine,2017-06-07,9999-12-31
bc63a6b6-bbf4-49bf-b7c8-de8d8a07dba5,bf5cb0a1-64a0-4c81-b924-56163028aaec,207N00000X,Primary,Pediatrics,2023-08-18,9999-12-31
5e4c39eb-b62f-4c00-92eb-ec514f0ebbb9,e438cf21-f442-4c1e-b8ba-c1a6348fe1cf,207V00000X,Primary,Obstetrics & Gynecology,2023-01-31,9999-12-31
b791d7bf-e4a4-43c2-8074-a8638463216b,b6e7552f-064c-4cef-ae14-01d97bd79f12,207N00000X,Primary,Pediatrics,2015-08-24,9999-12-31
f8c06a34-a4fb-4475-a2f2-2c726c8cb9e9,61342f48-75cc-4cfb-942a-08cc25e80cb6,208D00000X,Secondary,General Practice,2018-08-02,9999-12-31
fee7d007-a467-4a6c-ac29-0d9d6b38d2e3,fa12cefd-84ec-40b3-b4e5-93593d639134,207R00000X,Primary,Internal Medicine,2018-03-25,9999-12-31
31a6a7a2-c17c-4ba0-acbc-4c9e6f676478,c8549884-cf54-45cf-b72e-bf6ab46f9bbe,207N00000X,Primary,Pediatrics,2016-08-06,9999-12-31
c1e1fe20-db98-44cb-a588-fce9ba2b8423,0721fe0e-572f-495d-82c3-9e37ecc9cdd8,208C00000X,Secondary,Cardiology,2024-02-07,9999-12-31
d9ff98a0-ec8b-45ae-bad8-c2cb4bea6580,46f45fa9-c486-4fe2-b7a6-24108caca7e5,208D00000X,Secondary,General Practice,2016-02-08,9999-12-31
ef7fbf2c-0d3b-4bf9-b8cf-aaed5a36cf74,00d71d8d-8757-495d-85ff-8ab72bba5953,207N00000X,Primary,Pediatrics,2023-02-14,9999-12-31
ad8b35ac-f540-43be-920a-8c2862ee99b4,217c6d2b-4fe2-4a83-af04-9c338a00a4ca,208D00000X,Secondary,General Practice,2016-10-17,9999-12-31
9ac595a7-f47c-4c27-b604-ec8095aee15f,b06449f1-8f90-4399-a4cc-fe7281670fc9,207N00000X,Primary,Pediatrics,2017-07-02,9999-12-31
08630a49-05ac-4155-9747-9360b0ae2cc6,06c091af-e582-4cab-b17e-7a7ff04ac084,207R00000X,Primary,Internal Medicine,2015-10-26,9999-12-31
c8d6621e-0690-4618-bed8-7649541e06fc,71146822-03d3-4d2e-b1ea-1dd3e9c789f4,207V00000X,Primary,Obstetrics & Gynecology,2015-11-10,9999-12-31
18330cfe-e1eb-4397-a770-1de89efd5833,a463223a-3241-43bb-b0bb-eb9984cf8a49,207R00000X,Primary,Internal Medicine,2022-09-15,9999-12-31
761c1b6a-333c-42fb-9172-806bfcdbf6ac,cb36304c-0cc8-452a-8660-2a228685e650,207N00000X,Primary,Pediatrics,2022-03-02,9999-12-31
c31f9405-f943-4680-b355-8cad393e743d,c47a50c1-45cc-4a37-813a-b415157b1cbd,208Z00000X,Secondary,Geriatric Medicine,2020-11-18,9999-12-31
d4c817c0-72b3-4746-a925-8a1949aa5a59,adc30352-ed41-43f2-a452-399574caa882,208C00000X,Secondary,Cardiology,2016-10-15,9999-12-31
33e81631-cc84-41f2-a1bd-8bf3a35f8753,80744507-7a92-468c-af7b-bb7397134624,207V00000X,Primary,Obstetrics & Gynecology,2020-05-22,9999-12-31
5a2cac1d-2851-402e-98bc-b64ff6d79187,e5740c33-e5e8-461d-bf98-87723fb48c01,208D00000X,Secondary,General Practice,2025-02-02,9999-12-31
66e104e3-13cf-4015-8230-6795f64da1d4,ea2df662-c19d-4376-b26c-558712447c3e,207R00000X,Primary,Internal Medicine,2017-04-05,9999-12-31
4addb066-70bb-4ce8-937b-1eeac3d9409e,b1e59ffa-04c5-44c5-862a-0423da73e0eb,207Q00000X,Primary,Family Medicine,2025-06-06,9999-12-31
bbe9024b-b05b-42e9-9619-dddc4dd92783,d33991b5-670d-4fc9-aa44-093fbb5ead20,208VP0000X,Secondary,Psychiatry,2017-04-29,9999-12-31
bdcf584a-cb1e-4f17-ba43-4558065023f8,b089ea8d-ba5c-4a68-b7d0-9a46bb48ac06,208VP0000X,Secondary,Psychiatry,2022-06-14,9999-12-31
8155bfc4-5cb0-457e-a28e-e63c47a8d2d5,943fc1fd-2be6-40f5-bb2b-74f57bba3e88,208Z00000X,Secondary,Geriatric Medicine,2016-06-23,9999-12-31
76e1f5d6-3079-42d0-be3e-251fab61f3b2,2a80efd1-4df4-45a7-8d9c-5e088bbbff66,208D00000X,Secondary,General Practice,2024-12-26,9999-12-31
be758bca-cf9f-43c1-af59-53d28c5a4bf2,0881988d-d208-4fed-bcb2-40860f583a4d,208D00000X,Secondary,General Practice,2022-12-22,9999-12-31
3b8f5831-09fe-472d-b996-6553bc2b9a13,99dbc2af-0953-445b-9ea1-e6e5631890e0,207V00000X,Primary,Obstetrics & Gynecology,2020-08-29,9999-12-31
110daa60-22d4-411c-9278-9d8a2a5d2fc8,cae33f96-d781-48f0-a96a-ac1d74ae089f,207Q00000X,Primary,Family Medicine,2022-08-15,9999-12-31
276155ec-cc7b-4c13-86bc-71581867144a,ab71b0fd-3084-4782-ad37-f7bce9275605,208C00000X,Secondary,Cardiology,2021-12-18,9999-12-31
061b9165-020a-4b29-9213-7157230e3a4a,e6e958db-92cf-4807-83fa-95317651b117,208VP0000X,Secondary,Psychiatry,2017-08-06,9999-12-31
40b1fadf-27b7-4eaf-b659-66abc00b664c,a33905b2-7a39-4030-8248-6ec8c2f8fdec,207Q00000X,Primary,Family Medicine,2023-01-03,9999-12-31
c29e9d29-55c8-4eb3-ab31-1206e7592512,ccda887b-420a-414e-85ec-fb1b0e6590be,208D00000X,Secondary,General Practice,2017-02-27,9999-12-31
7b588cbf-3e8a-4b7b-ab40-e269826b79b2,3cbc8d69-20c9-4ecf-9e97-1b2ec3b9fd77,207R00000X,Primary,Internal Medicine,2023-08-10,9999-12-31
cceceaab-9a63-4d52-902c-d62d0648a283,89a08fa7-432c-4195-b6c5-9aab113690e2,207Q00000X,Primary,Family Medicine,2020-11-10,9999-12-31
513de4de-7f3f-473b-b14a-b830ac56b890,b9535c53-f20e-4ea8-b561-9ea23fb88046,208D00000X,Secondary,General Practice,2016-03-06,9999-12-31
7fc2c9e6-938e-4137-829e-32d988f18c54,a8f479d7-96a5-4f2b-adba-db5acf15fca6,208C00000X,Secondary,Cardiology,2023-10-21,9999-12-31
9332be81-24dd-4665-86b5-d2db6b0e3861,386b7454-2fcf-4999-9cbf-180d24b27962,208Z00000X,Secondary,Geriatric Medicine,2019-04-05,9999-12-31
6f22f31c-a9c2-42fc-a128-ee29f028ec1c,714047c5-da38-48ea-bc8d-520717f6a9d8,207Q00000X,Primary,Family Medicine,2016-10-18,9999-12-31
4a1772c1-06d8-41fa-b15b-2290c3d94b8e,19c50246-644a-4e38-9a35-59a0fec701e8,208Z00000X,Secondary,Geriatric Medicine,2019-05-01,9999-12-31
3f29f6f0-bbd0-459f-9ec7-3e968e78e006,890f8447-a9d7-4ed8-9238-c20123df70c6,207N00000X,Primary,Pediatrics,2016-02-09,9999-12-31
eb81e295-e822-4ff6-8f02-96f2c9dd39a6,f64ec4bf-f26e-4fd1-9642-92185e6e34ac,207N00000X,Primary,Pediatrics,2019-02-26,9999-12-31
c47ab7a8-1ab7-4e45-a638-e6236368c6c8,deecd384-955a-4f8d-87ed-d274b47f56b0,208Z00000X,Secondary,Geriatric Medicine,2025-03-01,9999-12-31
a8fae156-ca99-44b3-8387-773a6a5fa780,fc2913a3-65ee-428d-ba0b-95edd30b1270,208D00000X,Secondary,General Practice,2016-05-06,9999-12-31
5edb4582-e855-4a28-b28f-1d466196869f,65632024-40de-4bed-9738-92f0dea775d8,208Z00000X,Secondary,Geriatric Medicine,2019-05-20,9999-12-31
3b67d9bc-702d-4edb-beb8-ca60c5f861e9,36b7d5bf-cf40-43e5-8ebd-591998a77976,208D00000X,Secondary,General Practice,2023-09-16,9999-12-31
cda3d5f4-a022-4df9-98fc-b684fc61dbae,edb9d9dd-0d8d-4f9c-8bf3-72814b69da8c,207N00000X,Primary,Pediatrics,2016-09-14,9999-12-31
a8438818-9d85-40a9-a80c-b31c4cfad7f0,3bc0d79d-14d6-4d70-ab40-50e78a6bcd8c,207Q00000X,Primary,Family Medicine,2020-11-02,9999-12-31
508e35a0-646e-4bee-b6ca-e8960db9488b,e1fb55fd-a8e6-470b-a09b-bb9ba0bde429,207Q00000X,Primary,Family Medicine,2022-05-22,9999-12-31
a24bfd50-c4fc-43de-93bb-834b6cd32992,9cb08952-d7c5-4d7c-a058-c4201ea32673,208VP0000X,Secondary,Psychiatry,2022-06-15,9999-12-31
f3c1590e-0ff6-4ca0-9fd2-e771c76c9671,c294a03a-7e34-4013-84f6-8c42aabca00d,208C00000X,Secondary,Cardiology,2016-07-13,9999-12-31
6313f8d0-b23a-4065-a811-037a3bdb2153,9f2456aa-d1b1-45c6-b9d7-4b201b625938,208C00000X,Secondary,Cardiology,2015-08-18,9999-12-31
6987eb4a-0c29-4dfa-ba51-d475630a4790,4aab3ccf-0411-4bde-8880-793f96b2df35,207N00000X,Primary,Pediatrics,2023-03-09,9999-12-31
833a8db6-6cf1-44f8-8339-62a36358cd37,ff72ced9-f438-4d60-b158-7f5bd58ce66f,208Z00000X,Secondary,Geriatric Medicine,2024-02-07,9999-12-31
8c60a7c4-d39f-4e3b-808c-dd55ac57eb68,04118b73-49ee-4f90-9b85-75545c4f27e2,207R00000X,Primary,Internal Medicine,2023-10-18,9999-12-31
d5b596b8-1c70-4fa8-880a-9d6a0ec55cf5,b94d9b80-249b-4c15-aced-5a9b4407dec7,207Q00000X,Primary,Family Medicine,2025-01-25,9999-12-31
26356d14-2284-480c-8baa-afcadf1abafd,bd572760-5aac-451c-91cb-91ac01fe1ae1,208C00000X,Secondary,Cardiology,2016-10-03,9999-12-31
d64db4f3-2234-4415-813f-c8f056f17320,70d03277-bbaf-49d2-bbe2-45a2431349cf,208C00000X,Secondary,Cardiology,2020-04-05,9999-12-31
